Testing filter: 0 without noise
Time,Roll Error,Pitch Error,Yaw Error
7.380,59.700,3.897,176.089
7.390,59.737,3.650,176.113
7.400,59.772,3.401,176.139
7.410,59.804,3.153,176.165
7.420,59.834,2.903,176.193
7.430,59.862,2.654,176.221
7.440,59.889,2.394,176.252
7.450,59.912,2.145,176.282
7.460,59.932,1.896,176.312
7.470,59.950,1.647,176.343
7.480,59.966,1.397,176.375
7.490,59.979,1.147,176.407
7.500,59.990,0.897,176.441
7.510,59.999,0.646,176.475
7.520,60.005,0.395,176.510
7.530,60.008,0.145,176.545
7.540,60.010,-0.106,176.581
7.550,60.009,-0.367,176.621
7.560,60.005,-0.617,176.658
7.570,59.999,-0.877,176.699
7.580,59.990,-1.136,176.740
7.590,59.979,-1.393,176.782
7.600,59.965,-1.650,176.824
7.610,59.949,-1.906,176.866
7.620,59.930,-2.151,176.905
7.630,59.909,-2.407,176.949
7.640,59.885,-2.662,176.993
7.650,59.859,-2.916,177.037
7.660,59.831,-3.160,177.079
7.670,59.800,-3.415,177.125
7.680,59.767,-3.668,177.171
7.690,59.731,-3.921,177.217
7.700,59.692,-4.174,177.265
7.710,59.651,-4.426,177.312
7.720,59.608,-4.677,177.360
7.730,59.563,-4.928,177.408
7.740,59.515,-5.178,177.457
7.750,59.464,-5.429,177.506
7.760,59.411,-5.678,177.556
7.770,59.356,-5.927,177.606
7.780,59.300,-6.167,177.653
7.790,59.240,-6.417,177.705
7.800,59.178,-6.666,177.757
7.810,59.113,-6.914,177.809
7.820,59.046,-7.162,177.862
7.830,58.979,-7.401,177.911
7.840,58.907,-7.649,177.965
7.850,58.832,-7.897,178.019
7.860,58.756,-8.144,178.074
7.870,58.676,-8.391,178.129
7.880,58.595,-8.637,178.184
7.890,58.511,-8.883,178.239
7.900,58.425,-9.128,178.295
7.910,58.337,-9.372,178.352
7.920,58.246,-9.617,178.408
7.930,58.154,-9.860,178.465
7.940,58.058,-10.103,178.522
7.950,57.961,-10.346,178.579
7.960,57.861,-10.588,178.637
7.970,57.759,-10.830,178.695
7.980,57.655,-11.071,178.754
7.990,57.552,-11.302,178.808
8.000,57.446,-11.535,178.863
8.010,57.334,-11.777,178.924
8.020,57.220,-12.018,178.984
8.030,57.103,-12.258,179.045
8.040,56.985,-12.498,179.106
8.050,56.864,-12.737,179.167
8.060,56.741,-12.975,179.228
8.070,56.616,-13.213,179.290
8.080,56.488,-13.450,179.351
8.090,56.364,-13.677,179.408
8.100,56.231,-13.914,179.471
8.110,56.097,-14.150,179.533
8.120,55.960,-14.385,179.596
8.130,55.821,-14.620,179.659
8.140,55.681,-14.853,179.722
8.150,55.538,-15.086,179.785
8.160,55.392,-15.319,179.849
8.170,55.245,-15.550,179.912
8.180,55.096,-15.781,179.976
8.190,54.944,-16.011,180.039
8.200,54.791,-16.241,180.103
8.210,54.635,-16.469,180.167
8.220,54.477,-16.697,180.231
8.230,54.317,-16.925,180.295
8.240,54.155,-17.151,180.360
8.250,53.991,-17.377,180.424
8.260,53.824,-17.602,180.489
8.270,53.656,-17.827,180.553
8.280,53.485,-18.051,180.618
8.290,53.313,-18.274,180.683
8.300,53.138,-18.496,180.748
8.310,52.961,-18.717,180.813
8.320,52.782,-18.938,180.878
8.330,52.601,-19.158,180.943
8.340,52.418,-19.377,181.008
8.350,52.233,-19.596,181.074
8.360,52.053,-19.805,181.134
8.370,51.863,-20.023,181.200
8.380,51.671,-20.240,181.266
8.390,51.477,-20.457,181.332
8.400,51.281,-20.672,181.398
8.410,51.084,-20.886,181.464
8.420,50.884,-21.100,181.530
8.430,50.682,-21.313,181.596
8.440,50.479,-21.524,181.661
8.450,50.273,-21.735,181.727
8.460,50.066,-21.945,181.793
8.470,49.857,-22.154,181.858
8.480,49.645,-22.362,181.924
8.490,49.432,-22.569,181.990
8.500,49.217,-22.776,182.055
8.510,49.000,-22.981,182.121
8.520,48.782,-23.186,182.186
8.530,48.561,-23.389,182.251
8.540,48.339,-23.591,182.316
8.550,48.114,-23.793,182.381
8.560,47.888,-23.994,182.447
8.570,47.660,-24.194,182.512
8.580,47.430,-24.393,182.576
8.590,47.198,-24.591,182.641
8.600,46.964,-24.788,182.706
8.610,46.729,-24.984,182.770
8.620,46.500,-25.171,182.830
8.630,46.260,-25.366,182.895
8.640,46.018,-25.560,182.960
8.650,45.775,-25.753,183.024
8.660,45.529,-25.944,183.089
8.670,45.282,-26.135,183.153
8.680,45.034,-26.325,183.216
8.690,44.784,-26.513,183.280
8.700,44.532,-26.700,183.343
8.710,44.279,-26.886,183.407
8.720,44.024,-27.072,183.470
8.730,43.767,-27.256,183.532
8.740,43.508,-27.439,183.595
8.750,43.248,-27.621,183.657
8.760,42.986,-27.802,183.719
8.770,42.723,-27.982,183.781
8.780,42.458,-28.160,183.843
8.790,42.192,-28.338,183.904
8.800,41.923,-28.514,183.965
8.810,41.654,-28.689,184.026
8.820,41.382,-28.864,184.086
8.830,41.109,-29.037,184.147
8.840,40.835,-29.209,184.206
8.850,40.559,-29.380,184.266
8.860,40.281,-29.549,184.325
8.870,40.002,-29.718,184.385
8.880,39.721,-29.885,184.443
8.890,39.439,-30.052,184.502
8.900,39.155,-30.217,184.560
8.910,38.870,-30.381,184.618
8.920,38.583,-30.544,184.675
8.930,38.295,-30.705,184.732
8.940,38.005,-30.866,184.789
8.950,37.714,-31.025,184.846
8.960,37.421,-31.183,184.902
8.970,37.127,-31.340,184.957
8.980,36.832,-31.495,185.013
8.990,36.535,-31.650,185.068
9.000,36.237,-31.803,185.122
9.010,35.938,-31.955,185.176
9.020,35.637,-32.106,185.230
9.030,35.334,-32.256,185.283
9.040,35.031,-32.404,185.336
9.050,34.726,-32.551,185.389
9.060,34.419,-32.697,185.441
9.070,34.112,-32.841,185.492
9.080,33.803,-32.985,185.543
9.090,33.493,-33.127,185.594
9.100,33.181,-33.268,185.644
9.110,32.869,-33.407,185.694
9.120,32.555,-33.545,185.743
9.130,32.239,-33.682,185.792
9.140,31.923,-33.818,185.840
9.150,31.605,-33.953,185.888
9.160,31.286,-34.086,185.935
9.170,30.966,-34.218,185.982
9.180,30.645,-34.348,186.028
9.190,30.323,-34.477,186.074
9.200,30.000,-34.605,186.119
9.210,29.675,-34.732,186.163
9.220,29.349,-34.857,186.207
9.230,29.023,-34.981,186.251
9.240,28.695,-35.103,186.294
9.250,28.366,-35.224,186.336
9.260,28.036,-35.344,186.378
9.270,27.705,-35.463,186.419
9.280,27.373,-35.580,186.459
9.290,27.040,-35.696,186.499
9.300,26.706,-35.810,186.539
9.310,26.371,-35.923,186.577
9.320,26.047,-36.030,186.613
9.330,25.708,-36.141,186.651
9.340,25.369,-36.251,186.688
9.350,25.029,-36.359,186.725
9.360,24.688,-36.465,186.761
9.370,24.346,-36.571,186.796
9.380,24.003,-36.674,186.830
9.390,23.660,-36.777,186.864
9.400,23.316,-36.877,186.897
9.410,22.971,-36.977,186.929
9.420,22.626,-37.075,186.961
9.430,22.279,-37.171,186.992
9.440,21.932,-37.266,187.022
9.450,21.585,-37.360,187.051
9.460,21.249,-37.448,187.077
9.470,20.898,-37.539,187.106
9.480,20.546,-37.629,187.134
9.490,20.194,-37.717,187.161
9.500,19.842,-37.804,187.187
9.510,19.488,-37.889,187.212
9.520,19.135,-37.973,187.236
9.530,18.780,-38.055,187.260
9.540,18.425,-38.136,187.282
9.550,18.070,-38.216,187.304
9.560,17.714,-38.293,187.325
9.570,17.357,-38.370,187.345
9.580,17.000,-38.445,187.365
9.590,16.643,-38.518,187.383
9.600,16.298,-38.587,187.400
9.610,15.937,-38.657,187.418
9.620,15.576,-38.727,187.434
9.630,15.215,-38.794,187.450
9.640,14.853,-38.860,187.465
9.650,14.491,-38.925,187.479
9.660,14.129,-38.988,187.492
9.670,13.767,-39.050,187.504
9.680,13.404,-39.110,187.515
9.690,13.040,-39.168,187.525
9.700,12.677,-39.225,187.535
9.710,12.313,-39.281,187.543
9.720,11.948,-39.335,187.551
9.730,11.583,-39.387,187.557
9.740,11.218,-39.438,187.563
9.750,10.853,-39.487,187.568
9.760,10.487,-39.535,187.572
9.770,10.121,-39.581,187.575
9.780,9.754,-39.626,187.578
9.790,9.401,-39.667,187.579
9.800,9.032,-39.709,187.580
9.810,8.663,-39.750,187.580
9.820,8.294,-39.788,187.579
9.830,7.925,-39.826,187.577
9.840,7.556,-39.861,187.574
9.850,7.187,-39.895,187.570
9.860,6.817,-39.928,187.565
9.870,6.448,-39.959,187.559
9.880,6.078,-39.988,187.552
9.890,5.709,-40.016,187.544
9.900,5.353,-40.041,187.536
9.910,4.981,-40.066,187.527
9.920,4.609,-40.089,187.517
9.930,4.238,-40.111,187.505
9.940,3.867,-40.131,187.493
9.950,3.495,-40.150,187.479
9.960,3.124,-40.167,187.465
9.970,2.753,-40.182,187.449
9.980,2.382,-40.196,187.433
9.990,2.011,-40.208,187.415
10.000,1.640,-40.219,187.397
10.010,1.269,-40.228,187.377
10.020,0.898,-40.236,187.357
10.030,0.527,-40.242,187.335
10.040,0.157,-40.246,187.313
10.050,-0.214,-40.248,187.289
10.060,-0.584,-40.250,187.265
10.070,-0.955,-40.249,187.240
10.080,-1.325,-40.247,187.213
10.090,-1.696,-40.243,187.186
10.100,-2.066,-40.238,187.158
10.110,-2.436,-40.231,187.129
10.120,-2.806,-40.223,187.099
10.130,-3.176,-40.213,187.067
10.140,-3.546,-40.201,187.035
10.150,-3.915,-40.188,187.002
10.160,-4.285,-40.173,186.968
10.170,-4.654,-40.156,186.933
10.180,-5.023,-40.138,186.898
10.190,-5.391,-40.119,186.861
10.200,-5.760,-40.098,186.823
10.210,-6.128,-40.075,186.784
10.220,-6.496,-40.050,186.744
10.230,-6.864,-40.024,186.704
10.240,-7.231,-39.997,186.662
10.250,-7.598,-39.967,186.620
10.260,-7.965,-39.936,186.576
10.270,-8.332,-39.904,186.532
10.280,-8.698,-39.870,186.487
10.290,-9.064,-39.834,186.441
10.300,-9.430,-39.797,186.393
10.310,-9.795,-39.758,186.345
10.320,-10.159,-39.718,186.296
10.330,-10.524,-39.676,186.247
10.340,-10.888,-39.632,186.196
10.350,-11.252,-39.587,186.144
10.360,-11.615,-39.540,186.092
10.370,-11.977,-39.491,186.038
10.380,-12.340,-39.441,185.984
10.390,-12.702,-39.389,185.929
10.400,-13.063,-39.336,185.873
10.410,-13.424,-39.281,185.816
10.420,-13.785,-39.225,185.759
10.430,-14.144,-39.167,185.700
10.440,-14.504,-39.107,185.641
10.450,-14.863,-39.046,185.581
10.460,-15.221,-38.983,185.520
10.470,-15.579,-38.918,185.458
10.480,-15.936,-38.852,185.395
10.490,-16.293,-38.784,185.332
10.500,-16.649,-38.715,185.268
10.510,-17.004,-38.644,185.203
10.520,-17.359,-38.572,185.137
10.530,-17.714,-38.498,185.071
10.540,-18.067,-38.422,185.004
10.550,-18.420,-38.345,184.936
10.560,-18.772,-38.266,184.867
10.570,-19.124,-38.186,184.798
10.580,-19.475,-38.104,184.728
10.590,-19.825,-38.020,184.658
10.600,-20.175,-37.935,184.587
10.610,-20.524,-37.848,184.515
10.620,-20.872,-37.760,184.442
10.630,-21.219,-37.670,184.369
10.640,-21.566,-37.579,184.295
10.650,-21.912,-37.486,184.221
10.660,-22.256,-37.391,184.146
10.670,-22.601,-37.295,184.070
10.680,-22.944,-37.198,183.994
10.690,-23.287,-37.098,183.918
10.700,-23.629,-36.998,183.840
10.710,-23.970,-36.895,183.763
10.720,-24.310,-36.791,183.685
10.730,-24.650,-36.686,183.606
10.740,-24.988,-36.579,183.527
10.750,-25.326,-36.471,183.447
10.760,-25.663,-36.361,183.367
10.770,-25.999,-36.249,183.287
10.780,-26.334,-36.136,183.206
10.790,-26.668,-36.022,183.125
10.800,-27.001,-35.906,183.043
10.810,-27.333,-35.788,182.961
10.820,-27.664,-35.669,182.879
10.830,-27.995,-35.549,182.796
10.840,-28.324,-35.427,182.713
10.850,-28.652,-35.303,182.630
10.860,-28.979,-35.179,182.547
10.870,-29.306,-35.052,182.463
10.880,-29.631,-34.924,182.379
10.890,-29.955,-34.795,182.295
10.900,-30.278,-34.664,182.211
10.910,-30.600,-34.532,182.126
10.920,-30.921,-34.398,182.042
10.930,-31.241,-34.263,181.957
10.940,-31.560,-34.126,181.872
10.950,-31.878,-33.988,181.787
10.960,-32.195,-33.849,181.702
10.970,-32.510,-33.708,181.617
10.980,-32.825,-33.566,181.531
10.990,-33.138,-33.422,181.446
11.000,-33.450,-33.277,181.361
11.010,-33.761,-33.131,181.276
11.020,-34.070,-32.983,181.190
11.030,-34.379,-32.834,181.105
11.040,-34.686,-32.683,181.020
11.050,-34.992,-32.532,180.935
11.060,-35.297,-32.378,180.851
11.070,-35.600,-32.224,180.766
11.080,-35.902,-32.068,180.681
11.090,-36.203,-31.911,180.597
11.100,-36.503,-31.752,180.513
11.110,-36.801,-31.592,180.429
11.120,-37.098,-31.431,180.345
11.130,-37.394,-31.269,180.262
11.140,-37.688,-31.105,180.178
11.150,-37.981,-30.940,180.095
11.160,-38.273,-30.773,180.013
11.170,-38.563,-30.606,179.931
11.180,-38.852,-30.437,179.849
11.190,-39.139,-30.267,179.767
11.200,-39.425,-30.096,179.686
11.210,-39.709,-29.923,179.605
11.220,-39.992,-29.749,179.525
11.230,-40.274,-29.574,179.445
11.240,-40.554,-29.398,179.366
11.250,-40.833,-29.221,179.287
11.260,-41.110,-29.042,179.208
11.270,-41.385,-28.862,179.130
11.280,-41.659,-28.682,179.053
11.290,-41.931,-28.500,178.976
11.300,-42.202,-28.317,178.900
11.310,-42.472,-28.132,178.824
11.320,-42.739,-27.947,178.749
11.330,-43.005,-27.760,178.675
11.340,-43.270,-27.572,178.601
11.350,-43.533,-27.384,178.528
11.360,-43.794,-27.194,178.456
11.370,-44.053,-27.003,178.384
11.380,-44.311,-26.811,178.313
11.390,-44.567,-26.618,178.243
11.400,-44.822,-26.424,178.173
11.410,-45.074,-26.228,178.105
11.420,-45.326,-26.032,178.036
11.430,-45.575,-25.835,177.969
11.440,-45.822,-25.637,177.903
11.450,-46.068,-25.437,177.837
11.460,-46.312,-25.237,177.772
11.470,-46.554,-25.036,177.708
11.480,-46.794,-24.834,177.645
11.490,-47.033,-24.630,177.583
11.500,-47.270,-24.426,177.522
11.510,-47.504,-24.221,177.461
11.520,-47.737,-24.015,177.402
11.530,-47.969,-23.808,177.343
11.540,-48.198,-23.600,177.285
11.550,-48.425,-23.391,177.228
11.560,-48.650,-23.182,177.172
11.570,-48.874,-22.971,177.117
11.580,-49.095,-22.760,177.064
11.590,-49.315,-22.547,177.010
11.600,-49.533,-22.334,176.958
11.610,-49.748,-22.120,176.907
11.620,-49.962,-21.905,176.857
11.630,-50.174,-21.689,176.808
11.640,-50.383,-21.473,176.760
11.650,-50.591,-21.256,176.713
11.660,-50.797,-21.037,176.667
11.670,-51.000,-20.818,176.622
11.680,-51.202,-20.599,176.578
11.690,-51.401,-20.378,176.535
11.700,-51.599,-20.157,176.493
11.710,-51.794,-19.935,176.453
11.720,-51.987,-19.712,176.413
11.730,-52.178,-19.489,176.374
11.740,-52.367,-19.264,176.336
11.750,-52.554,-19.040,176.300
11.760,-52.739,-18.814,176.264
11.770,-52.921,-18.588,176.230
11.780,-53.102,-18.360,176.196
11.790,-53.280,-18.133,176.164
11.800,-53.456,-17.904,176.133
11.810,-53.630,-17.675,176.103
11.820,-53.802,-17.446,176.074
11.830,-53.972,-17.215,176.046
11.840,-54.139,-16.984,176.019
11.850,-54.304,-16.753,175.993
11.860,-54.467,-16.520,175.968
11.870,-54.627,-16.288,175.944
11.880,-54.786,-16.054,175.922
11.890,-54.942,-15.820,175.900
11.900,-55.096,-15.586,175.880
11.910,-55.247,-15.351,175.860
11.920,-55.396,-15.116,175.842
11.930,-55.544,-14.879,175.825
11.940,-55.688,-14.643,175.809
11.950,-55.831,-14.405,175.794
11.960,-55.971,-14.168,175.780
11.970,-56.109,-13.929,175.767
11.980,-56.244,-13.690,175.755
11.990,-56.378,-13.451,175.744
12.000,-56.509,-13.211,175.734
12.010,-56.637,-12.971,175.725
12.020,-56.763,-12.731,175.717
12.030,-56.887,-12.490,175.711
12.040,-57.009,-12.248,175.705
12.050,-57.128,-12.006,175.700
12.060,-57.245,-11.764,175.697
12.070,-57.359,-11.521,175.694
12.080,-57.471,-11.278,175.692
12.090,-57.581,-11.034,175.692
12.100,-57.688,-10.790,175.692
12.110,-57.793,-10.546,175.693
12.120,-57.896,-10.301,175.696
12.130,-57.996,-10.056,175.699
12.140,-58.094,-9.811,175.703
12.150,-58.189,-9.565,175.709
12.160,-58.282,-9.319,175.715
12.170,-58.373,-9.072,175.722
12.180,-58.461,-8.826,175.730
12.190,-58.547,-8.579,175.739
12.200,-58.630,-8.331,175.749
12.210,-58.711,-8.084,175.760
12.220,-58.789,-7.836,175.772
12.230,-58.865,-7.588,175.785
12.240,-58.939,-7.340,175.799
12.250,-59.010,-7.091,175.813
12.260,-59.079,-6.842,175.829
12.270,-59.145,-6.593,175.845
12.280,-59.209,-6.344,175.862
12.290,-59.271,-6.094,175.880
12.300,-59.330,-5.845,175.899
12.310,-59.386,-5.595,175.919
12.320,-59.441,-5.345,175.940
12.330,-59.492,-5.095,175.961
12.340,-59.542,-4.844,175.983
12.350,-59.589,-4.594,176.007
12.360,-59.633,-4.343,176.031
12.370,-59.675,-4.092,176.055
12.380,-59.714,-3.842,176.081
12.390,-59.751,-3.591,176.107
12.400,-59.786,-3.339,176.134
12.410,-59.818,-3.088,176.162
12.420,-59.848,-2.837,176.191
12.430,-59.875,-2.586,176.220
12.440,-59.900,-2.334,176.250
12.450,-59.923,-2.083,176.281
12.460,-59.943,-1.831,176.312
12.470,-59.960,-1.580,176.345
12.480,-59.975,-1.328,176.378
12.490,-59.988,-1.077,176.411
12.500,-59.998,-0.825,176.446
12.510,-60.006,-0.574,176.481
12.520,-60.011,-0.322,176.517
12.530,-60.014,-0.071,176.553
12.540,-60.014,0.181,176.590
12.550,-60.012,0.423,176.625
12.560,-60.008,0.676,176.664
12.570,-60.001,0.928,176.703
12.580,-59.992,1.181,176.743
12.590,-59.980,1.433,176.784
12.600,-59.966,1.685,176.825
12.610,-59.949,1.936,176.867
12.620,-59.930,2.188,176.909
12.630,-59.909,2.439,176.952
12.640,-59.885,2.690,176.995
12.650,-59.859,2.941,177.039
12.660,-59.830,3.192,177.084
12.670,-59.799,3.442,177.129
12.680,-59.766,3.683,177.171
12.690,-59.730,3.935,177.217
12.700,-59.692,4.186,177.264
12.710,-59.651,4.436,177.312
12.720,-59.608,4.687,177.360
12.730,-59.562,4.937,177.408
12.740,-59.514,5.186,177.457
12.750,-59.464,5.436,177.506
12.760,-59.411,5.685,177.556
12.770,-59.356,5.933,177.606
12.780,-59.298,6.182,177.657
12.790,-59.238,6.430,177.708
12.800,-59.176,6.677,177.760
12.810,-59.111,6.925,177.812
12.820,-59.044,7.172,177.864
12.830,-58.977,7.409,177.913
12.840,-58.905,7.657,177.966
12.850,-58.831,7.904,178.021
12.860,-58.754,8.151,178.075
12.870,-58.675,8.397,178.130
12.880,-58.594,8.643,178.185
12.890,-58.510,8.888,178.241
12.900,-58.424,9.133,178.296
12.910,-58.336,9.377,178.352
12.920,-58.245,9.621,178.409
12.930,-58.152,9.864,178.466
12.940,-58.057,10.107,178.523
12.950,-57.959,10.350,178.580
12.960,-57.860,10.591,178.638
12.970,-57.758,10.833,178.696
12.980,-57.653,11.074,178.755
12.990,-57.550,11.306,178.809
13.000,-57.441,11.547,178.869
13.010,-57.329,11.788,178.928
13.020,-57.220,12.019,178.984
13.030,-57.103,12.259,179.045
13.040,-56.984,12.499,179.106
13.050,-56.863,12.738,179.167
13.060,-56.740,12.977,179.228
13.070,-56.615,13.215,179.290
13.080,-56.492,13.443,179.347
13.090,-56.362,13.680,179.409
13.100,-56.229,13.917,179.472
13.110,-56.095,14.153,179.534
13.120,-55.958,14.388,179.597
13.130,-55.820,14.622,179.660
13.140,-55.679,14.856,179.723
13.150,-55.536,15.089,179.786
13.160,-55.391,15.321,179.849
13.170,-55.244,15.553,179.913
13.180,-55.094,15.784,179.976
13.190,-54.943,16.014,180.040
13.200,-54.789,16.243,180.104
13.210,-54.633,16.472,180.168
13.220,-54.475,16.700,180.232
13.230,-54.315,16.927,180.296
13.240,-54.153,17.154,180.360
13.250,-53.989,17.380,180.425
13.260,-53.822,17.605,180.489
13.270,-53.654,17.829,180.554
13.280,-53.483,18.053,180.619
13.290,-53.311,18.276,180.684
13.300,-53.136,18.499,180.749
13.310,-52.959,18.720,180.814
13.320,-52.780,18.941,180.879
13.330,-52.599,19.161,180.944
13.340,-52.416,19.380,181.009
13.350,-52.231,19.599,181.074
13.360,-52.044,19.816,181.140
13.370,-51.855,20.033,181.205
13.380,-51.664,20.250,181.271
13.390,-51.470,20.465,181.336
13.400,-51.282,20.671,181.396
13.410,-51.084,20.886,181.463
13.420,-50.884,21.100,181.529
13.430,-50.682,21.313,181.595
13.440,-50.478,21.525,181.661
13.450,-50.273,21.736,181.727
13.460,-50.065,21.946,181.793
13.470,-49.856,22.155,181.858
13.480,-49.644,22.363,181.924
13.490,-49.439,22.563,181.985
13.500,-49.223,22.770,182.051
13.510,-49.005,22.976,182.117
13.520,-48.785,23.182,182.183
13.530,-48.563,23.386,182.249
13.540,-48.340,23.589,182.314
13.550,-48.115,23.792,182.380
13.560,-47.888,23.993,182.445
13.570,-47.660,24.193,182.511
13.580,-47.429,24.392,182.576
13.590,-47.197,24.591,182.641
13.600,-46.963,24.788,182.706
13.610,-46.728,24.984,182.770
13.620,-46.490,25.179,182.835
13.630,-46.251,25.374,182.899
13.640,-46.010,25.567,182.963
13.650,-45.767,25.759,183.027
13.660,-45.523,25.950,183.091
13.670,-45.276,26.140,183.155
13.680,-45.028,26.329,183.219
13.690,-44.779,26.517,183.282
13.700,-44.527,26.704,183.345
13.710,-44.274,26.890,183.408
13.720,-44.029,27.068,183.466
13.730,-43.771,27.253,183.530
13.740,-43.511,27.437,183.593
13.750,-43.250,27.619,183.655
13.760,-42.988,27.800,183.718
13.770,-42.724,27.980,183.780
13.780,-42.459,28.159,183.842
13.790,-42.191,28.337,183.903
13.800,-41.923,28.514,183.964
13.810,-41.653,28.690,184.025
13.820,-41.391,28.857,184.081
13.830,-41.117,29.031,184.143
13.840,-40.841,29.204,184.203
13.850,-40.563,29.376,184.264
13.860,-40.285,29.546,184.323
13.870,-40.004,29.715,184.383
13.880,-39.723,29.883,184.442
13.890,-39.440,30.050,184.501
13.900,-39.155,30.216,184.559
13.910,-38.870,30.380,184.617
13.920,-38.582,30.543,184.675
13.930,-38.294,30.705,184.732
13.940,-38.004,30.866,184.789
13.950,-37.712,31.025,184.846
13.960,-37.420,31.184,184.902
13.970,-37.125,31.341,184.958
13.980,-36.830,31.496,185.013
13.990,-36.533,31.651,185.068
14.000,-36.235,31.804,185.122
14.010,-35.935,31.956,185.177
14.020,-35.634,32.107,185.230
14.030,-35.331,32.257,185.284
14.040,-35.028,32.405,185.337
14.050,-34.723,32.552,185.389
14.060,-34.416,32.698,185.441
14.070,-34.120,32.837,185.489
14.080,-33.809,32.981,185.541
14.090,-33.498,33.124,185.592
14.100,-33.185,33.265,185.643
14.110,-32.871,33.405,185.693
14.120,-32.557,33.544,185.742
14.130,-32.252,33.676,185.788
14.140,-31.934,33.813,185.837
14.150,-31.614,33.948,185.886
14.160,-31.293,34.082,185.933
14.170,-30.972,34.214,185.981
14.180,-30.650,34.345,186.027
14.190,-30.326,34.475,186.073
14.200,-30.002,34.603,186.119
14.210,-29.676,34.730,186.164
14.220,-29.350,34.856,186.208
14.230,-29.023,34.980,186.251
14.240,-28.694,35.103,186.294
14.250,-28.365,35.224,186.337
14.260,-28.034,35.344,186.379
14.270,-27.703,35.463,186.420
14.280,-27.333,35.595,186.470
14.290,-27.005,35.709,186.507
14.300,-26.675,35.822,186.545
14.310,-26.344,35.934,186.582
14.320,-26.011,36.044,186.619
14.330,-25.676,36.154,186.655
14.340,-25.340,36.262,186.691
14.350,-25.003,36.369,186.727
14.360,-24.665,36.474,186.762
14.370,-24.326,36.578,186.796
14.380,-23.985,36.681,186.830
14.390,-23.644,36.782,186.863
14.400,-23.301,36.883,186.896
14.410,-22.958,36.981,186.928
14.420,-22.613,37.079,186.959
14.430,-22.268,37.175,186.990
14.440,-21.922,37.270,187.020
14.450,-21.575,37.363,187.049
14.460,-21.227,37.455,187.078
14.470,-20.878,37.545,187.106
14.480,-20.529,37.634,187.133
14.490,-20.178,37.722,187.159
14.500,-19.827,37.808,187.185
14.510,-19.475,37.893,187.210
14.520,-19.122,37.976,187.234
14.530,-18.769,38.058,187.258
14.540,-18.428,38.135,187.278
