Testing filter: 0 without noise
Time,Roll Error,Pitch Error,Yaw Error
9.360,24.686,-36.466,186.762
9.370,24.345,-36.571,186.797
9.380,24.003,-36.675,186.831
9.390,23.659,-36.777,186.864
9.400,23.315,-36.878,186.897
9.410,22.971,-36.977,186.930
9.420,22.626,-37.075,186.961
9.430,22.279,-37.171,186.992
9.440,21.932,-37.266,187.022
9.450,21.584,-37.360,187.051
9.460,21.249,-37.448,187.078
9.470,20.897,-37.540,187.106
9.480,20.546,-37.629,187.134
9.490,20.194,-37.718,187.161
9.500,19.841,-37.804,187.187
9.510,19.488,-37.890,187.212
9.520,19.134,-37.973,187.236
9.530,18.780,-38.056,187.260
9.540,18.425,-38.136,187.282
9.550,18.069,-38.216,187.304
9.560,17.713,-38.293,187.325
9.570,17.357,-38.370,187.345
9.580,17.013,-38.441,187.363
9.590,16.654,-38.515,187.383
9.600,16.294,-38.587,187.401
9.610,15.934,-38.658,187.418
9.620,15.573,-38.727,187.435
9.630,15.212,-38.795,187.451
9.640,14.851,-38.861,187.465
9.650,14.490,-38.925,187.479
9.660,14.128,-38.989,187.492
9.670,13.765,-39.050,187.504
9.680,13.402,-39.110,187.515
9.690,13.039,-39.169,187.525
9.700,12.675,-39.226,187.534
9.710,12.311,-39.281,187.543
9.720,11.947,-39.335,187.550
9.730,11.583,-39.387,187.557
9.740,11.217,-39.438,187.563
9.750,10.852,-39.487,187.568
9.760,10.486,-39.535,187.572
9.770,10.120,-39.581,187.575
9.780,9.754,-39.626,187.577
9.790,9.387,-39.669,187.579
9.800,9.020,-39.711,187.579
9.810,8.652,-39.751,187.579
9.820,8.285,-39.790,187.577
9.830,7.917,-39.827,187.575
9.840,7.549,-39.862,187.572
9.850,7.180,-39.896,187.567
9.860,6.812,-39.929,187.562
9.870,6.457,-39.958,187.557
9.880,6.100,-39.986,187.551
9.890,5.727,-40.014,187.544
9.900,5.355,-40.041,187.536
9.910,4.982,-40.066,187.527
9.920,4.611,-40.089,187.517
9.930,4.239,-40.111,187.506
9.940,3.867,-40.131,187.493
9.950,3.496,-40.150,187.480
9.960,3.125,-40.167,187.465
9.970,2.754,-40.182,187.450
9.980,2.383,-40.196,187.433
9.990,2.012,-40.208,187.416
Testing filter: 1 with noise
Time,Roll Error,Pitch Error,Yaw Error
0.000,130.286,-27.618,134.654
0.010,125.602,-30.432,136.321
0.020,120.592,-33.313,138.493
0.030,114.796,-36.467,141.456
0.040,108.520,-39.735,145.048
0.050,101.675,-42.952,149.152
0.060,94.199,-45.903,153.848
0.070,86.801,-48.169,158.572
0.080,79.094,-50.001,163.578
0.090,70.557,-51.439,169.066
0.100,62.220,-52.356,174.381
0.110,54.222,-52.855,179.470
0.120,47.291,-52.792,183.757
0.130,40.941,-52.589,187.290
0.140,35.202,-51.850,190.512
0.150,29.722,-51.203,193.223
0.160,25.326,-50.371,195.040
0.170,21.148,-49.417,196.688
0.180,17.707,-48.867,197.635
0.190,14.536,-48.195,198.416
0.200,12.028,-47.607,198.882
0.210,9.702,-47.156,199.202
0.220,7.765,-46.733,199.314
0.230,6.006,-46.393,199.401
0.240,4.418,-46.052,199.250
0.250,3.043,-45.549,199.125
0.260,1.819,-45.314,198.756
0.270,0.425,-44.858,198.664
0.280,-0.667,-44.609,198.361
0.290,-1.719,-44.227,197.994
0.300,-2.673,-43.934,197.513
0.310,-3.774,-43.654,197.190
0.320,-4.594,-43.336,196.841
0.330,-5.392,-43.136,196.387
0.340,-6.212,-43.046,195.907
0.350,-7.018,-42.983,195.579
0.360,-7.583,-42.910,195.074
0.370,-8.178,-42.661,194.545
0.380,-8.633,-42.354,194.136
0.390,-9.151,-42.199,193.723
0.400,-9.668,-42.122,193.141
0.410,-10.257,-41.788,192.857
0.420,-10.698,-41.450,192.524
0.430,-11.118,-41.129,192.162
0.440,-11.534,-41.120,191.643
0.450,-12.081,-40.962,191.365
0.460,-12.594,-40.846,191.002
0.470,-13.230,-40.759,190.764
0.480,-13.620,-40.517,190.440
0.490,-14.124,-40.238,190.156
0.500,-14.496,-39.985,189.901
0.510,-15.117,-39.686,189.819
0.520,-15.639,-39.619,189.659
0.530,-16.038,-39.421,189.406
0.540,-16.565,-39.459,189.207
0.550,-17.092,-39.323,188.961
0.560,-17.469,-39.205,188.680
0.570,-17.907,-39.211,188.335
0.580,-18.149,-39.051,187.993
0.590,-18.488,-39.001,187.647
0.600,-18.776,-38.856,187.303
0.610,-19.246,-38.725,187.076
0.620,-19.716,-38.514,187.008
0.630,-20.233,-38.417,186.961
0.640,-20.359,-38.207,186.522
0.650,-20.793,-38.010,186.382
0.660,-21.362,-37.874,186.264
0.670,-21.567,-37.745,185.970
0.680,-22.067,-37.617,185.821
0.690,-22.355,-37.456,185.631
0.700,-22.722,-37.354,185.509
0.710,-23.149,-37.128,185.413
0.720,-23.497,-36.946,185.239
0.730,-23.877,-36.791,185.115
0.740,-24.247,-36.785,184.902
0.750,-24.718,-36.724,184.873
0.760,-25.251,-36.614,184.853
0.770,-25.693,-36.467,184.716
0.780,-25.969,-36.418,184.541
0.790,-26.213,-36.173,184.349
0.800,-26.477,-36.074,184.068
0.810,-26.943,-36.020,184.025
0.820,-27.180,-36.036,183.803
0.830,-27.689,-36.061,183.696
0.840,-28.005,-35.751,183.605
0.850,-28.262,-35.637,183.354
0.860,-28.455,-35.677,183.133
0.870,-28.947,-35.554,183.135
0.880,-29.464,-35.269,183.167
0.890,-29.824,-35.086,183.038
0.900,-30.163,-34.989,182.868
0.910,-30.414,-34.735,182.699
0.920,-30.805,-34.544,182.511
0.930,-31.010,-34.509,182.330
0.940,-31.270,-34.339,182.148
0.950,-31.559,-34.120,182.111
0.960,-31.952,-33.918,182.007
0.970,-32.079,-33.703,181.705
0.980,-32.333,-33.596,181.496
0.990,-32.812,-33.550,181.475
1.000,-33.280,-33.492,181.432
1.010,-33.464,-33.357,181.332
1.020,-33.838,-33.160,181.198
1.030,-34.104,-33.126,181.117
1.040,-34.452,-33.057,180.984
1.050,-34.567,-33.006,180.765
1.060,-35.034,-32.688,180.721
1.070,-35.479,-32.491,180.753
1.080,-35.876,-32.268,180.784
1.090,-35.994,-32.195,180.552
1.100,-36.068,-32.024,180.284
1.110,-36.424,-31.842,180.307
1.120,-36.735,-31.754,180.263
1.130,-37.159,-31.414,180.328
1.140,-37.534,-31.285,180.287
1.150,-37.806,-30.948,180.202
1.160,-38.022,-30.762,180.140
1.170,-38.305,-30.465,180.130
1.180,-38.724,-30.293,180.167
1.190,-39.108,-30.162,180.106
1.200,-39.338,-30.004,179.985
1.210,-39.726,-29.770,179.993
1.220,-39.844,-29.781,179.764
1.230,-39.903,-29.775,179.529
1.240,-40.345,-29.561,179.591
1.250,-40.809,-29.496,179.645
1.260,-41.044,-29.302,179.440
1.270,-41.184,-28.961,179.277
1.280,-41.537,-28.796,179.200
1.290,-41.689,-28.508,179.060
1.300,-42.009,-28.196,178.956
1.310,-42.285,-27.938,178.849
1.320,-42.547,-27.708,178.818
1.330,-42.897,-27.443,178.819
1.340,-43.136,-27.219,178.630
1.350,-43.604,-27.184,178.660
1.360,-43.765,-26.964,178.513
1.370,-43.961,-26.885,178.430
1.380,-44.210,-26.747,178.335
1.390,-44.530,-26.739,178.228
1.400,-44.847,-26.524,178.248
1.410,-45.172,-26.350,178.318
1.420,-45.558,-26.177,178.375
1.430,-45.724,-25.827,178.284
1.440,-45.925,-25.733,178.293
1.450,-46.096,-25.435,178.193
1.460,-46.180,-25.283,177.978
1.470,-46.595,-24.942,177.968
1.480,-46.872,-24.670,177.959
1.490,-47.098,-24.331,177.913
1.500,-47.261,-24.106,177.817
1.510,-47.526,-23.883,177.720
1.520,-47.739,-23.795,177.606
1.530,-47.980,-23.597,177.529
1.540,-48.236,-23.465,177.465
1.550,-48.570,-23.444,177.352
1.560,-48.564,-23.267,177.143
1.570,-48.891,-23.124,177.053
1.580,-49.128,-22.782,176.924
1.590,-49.210,-22.657,176.876
1.600,-49.527,-22.399,176.896
1.610,-49.822,-22.014,176.896
1.620,-49.964,-21.849,176.903
1.630,-50.158,-21.572,176.989
1.640,-50.227,-21.251,176.890
1.650,-50.488,-21.030,176.851
1.660,-50.753,-20.786,176.893
1.670,-51.080,-20.750,176.883
1.680,-51.062,-20.648,176.772
1.690,-51.089,-20.331,176.569
1.700,-51.417,-20.034,176.429
1.710,-51.542,-19.892,176.257
1.720,-51.768,-19.686,176.345
1.730,-52.011,-19.451,176.419
1.740,-52.252,-19.359,176.481
1.750,-52.391,-19.255,176.507
1.760,-52.414,-18.928,176.388
1.770,-52.608,-18.734,176.453
1.780,-52.774,-18.403,176.338
1.790,-53.036,-18.138,176.475
1.800,-53.204,-18.033,176.432
1.810,-53.309,-17.933,176.308
1.820,-53.567,-17.787,176.351
1.830,-53.978,-17.395,176.463
1.840,-54.292,-17.164,176.414
1.850,-54.388,-16.822,176.371
1.860,-54.637,-16.679,176.312
1.870,-54.838,-16.358,176.282
1.880,-54.865,-16.157,176.228
1.890,-54.944,-15.809,176.178
1.900,-55.130,-15.528,176.073
1.910,-55.413,-15.290,176.156
1.920,-55.460,-15.207,176.074
1.930,-55.441,-15.058,175.890
1.940,-55.598,-14.664,175.930
1.950,-55.650,-14.413,175.953
1.960,-55.622,-14.184,175.774
1.970,-55.874,-13.985,175.807
1.980,-56.223,-13.732,175.906
1.990,-56.320,-13.354,176.001
2.000,-56.572,-13.017,175.974
2.010,-56.722,-12.753,175.919
2.020,-56.948,-12.451,176.020
2.030,-57.124,-12.337,175.896
2.040,-57.220,-12.094,175.950
2.050,-57.336,-11.828,175.958
2.060,-57.205,-11.499,175.832
2.070,-57.444,-11.261,175.825
2.080,-57.666,-10.891,175.903
2.090,-57.795,-10.641,175.819
2.100,-57.898,-10.434,175.887
2.110,-58.024,-10.262,175.728
2.120,-58.030,-10.006,175.650
2.130,-58.114,-9.953,175.552
2.140,-58.043,-9.723,175.513
2.150,-58.032,-9.627,175.519
2.160,-58.216,-9.288,175.521
2.170,-58.286,-8.935,175.654
2.180,-58.287,-8.615,175.591
2.190,-58.389,-8.487,175.582
2.200,-58.600,-8.195,175.683
2.210,-58.522,-8.045,175.616
2.220,-58.595,-7.839,175.601
2.230,-58.621,-7.679,175.439
2.240,-58.903,-7.366,175.540
2.250,-59.039,-7.085,175.527
2.260,-59.037,-6.806,175.546
2.270,-59.075,-6.476,175.662
2.280,-58.973,-6.180,175.569
2.290,-59.078,-6.038,175.718
2.300,-59.098,-5.722,175.657
2.310,-59.268,-5.557,175.653
2.320,-59.381,-5.171,175.622
2.330,-59.651,-4.851,175.855
2.340,-59.878,-4.642,175.906
2.350,-59.798,-4.293,175.866
2.360,-59.954,-4.054,175.796
2.370,-60.111,-3.902,175.834
2.380,-60.031,-3.592,175.781
2.390,-60.248,-3.320,175.926
2.400,-60.330,-3.035,176.063
2.410,-60.198,-2.694,176.170
2.420,-60.258,-2.572,176.273
2.430,-60.369,-2.238,176.227
2.440,-60.247,-1.921,176.212
2.450,-60.255,-1.857,176.297
2.460,-60.327,-1.546,176.372
2.470,-60.201,-1.303,176.267
2.480,-60.266,-1.160,176.154
2.490,-60.224,-1.075,176.084
2.500,-60.326,-0.648,176.324
2.510,-60.303,-0.314,176.567
2.520,-60.298,-0.159,176.544
2.530,-60.067,0.151,176.497
2.540,-59.951,0.512,176.541
2.550,-59.885,0.648,176.619
2.560,-59.676,0.872,176.499
2.570,-59.778,1.166,176.622
2.580,-59.666,1.294,176.757
2.590,-59.819,1.421,176.838
2.600,-59.898,1.626,176.897
2.610,-60.018,1.838,176.933
2.620,-60.084,2.169,176.876
2.630,-60.030,2.298,176.923
2.640,-60.030,2.568,176.909
2.650,-60.111,2.949,177.065
2.660,-60.000,3.155,177.198
2.670,-59.932,3.508,177.228
2.680,-59.983,3.668,177.302
2.690,-59.958,3.842,177.308
2.700,-59.825,4.116,177.415
2.710,-59.799,4.275,177.431
2.720,-59.820,4.654,177.578
2.730,-59.850,4.949,177.570
2.740,-59.811,5.282,177.612
2.750,-59.749,5.385,177.789
2.760,-59.550,5.622,177.900
2.770,-59.424,6.030,178.103
2.780,-59.367,6.262,178.207
2.790,-59.440,6.418,178.116
2.800,-59.467,6.664,178.193
2.810,-59.314,6.785,178.207
2.820,-59.101,7.042,178.213
2.830,-58.894,7.304,178.055
2.840,-58.726,7.529,177.989
2.850,-58.772,7.683,177.924
2.860,-58.879,7.903,177.946
2.870,-58.684,8.229,178.027
2.880,-58.623,8.352,178.054
2.890,-58.493,8.736,178.092
2.900,-58.461,9.048,178.185
2.910,-58.302,9.197,178.293
2.920,-58.222,9.456,178.316
2.930,-58.146,9.763,178.300
2.940,-58.150,10.109,178.467
2.950,-58.051,10.415,178.566
2.960,-57.938,10.734,178.593
2.970,-57.880,10.926,178.696
2.980,-57.854,11.148,178.743
2.990,-57.810,11.508,178.826
3.000,-57.592,11.748,178.795
3.010,-57.315,12.065,178.772
3.020,-57.184,12.301,178.803
3.030,-57.126,12.431,178.923
3.040,-56.901,12.578,179.059
3.050,-56.616,12.733,178.969
3.060,-56.564,12.916,179.086
3.070,-56.591,13.307,179.189
3.080,-56.606,13.658,179.159
3.090,-56.443,13.861,179.153
3.100,-56.346,14.048,179.217
3.110,-56.341,14.258,179.262
3.120,-56.080,14.441,179.373
3.130,-55.868,14.591,179.497
3.140,-55.699,14.856,179.492
3.150,-55.410,15.087,179.658
3.160,-55.310,15.383,179.572
3.170,-55.349,15.718,179.559
3.180,-55.311,15.957,179.681
3.190,-55.121,16.183,179.907
3.200,-54.917,16.530,180.095
3.210,-54.846,16.687,180.206
3.220,-54.822,16.981,180.205
3.230,-54.746,17.221,180.179
3.240,-54.504,17.458,180.167
3.250,-54.377,17.731,180.202
3.260,-53.991,17.809,180.170
3.270,-53.702,17.922,180.217
3.280,-53.490,18.073,180.345
3.290,-53.241,18.353,180.571
3.300,-53.146,18.538,180.674
3.310,-52.915,18.810,180.700
3.320,-52.882,19.043,180.589
3.330,-52.545,19.344,180.786
3.340,-52.275,19.676,180.771
3.350,-52.241,19.732,180.955
3.360,-52.129,20.010,181.125
3.370,-52.071,20.329,181.162
3.380,-51.831,20.422,181.213
3.390,-51.709,20.619,181.222
3.400,-51.573,20.826,181.277
3.410,-51.519,20.950,181.347
3.420,-51.215,21.223,181.369
3.430,-50.881,21.274,181.581
3.440,-50.693,21.415,181.573
3.450,-50.472,21.692,181.607
3.460,-50.252,21.850,181.730
3.470,-50.070,22.016,181.830
3.480,-49.830,22.190,181.944
3.490,-49.463,22.320,182.067
3.500,-49.362,22.491,182.133
3.510,-49.037,22.586,182.207
3.520,-48.942,22.931,182.254
3.530,-48.651,23.248,182.213
3.540,-48.499,23.429,182.317
3.550,-48.315,23.606,182.277
3.560,-48.050,23.688,182.522
3.570,-47.954,23.907,182.651
3.580,-47.625,24.177,182.900
3.590,-47.455,24.491,182.865
3.600,-47.057,24.716,183.074
3.610,-46.703,24.817,183.052
3.620,-46.607,25.117,183.095
3.630,-46.521,25.434,183.145
3.640,-46.180,25.656,183.212
3.650,-45.872,25.820,183.316
3.660,-45.521,25.890,183.347
3.670,-45.270,26.065,183.364
3.680,-45.044,26.266,183.395
3.690,-44.661,26.309,183.566
3.700,-44.512,26.584,183.526
3.710,-44.195,26.717,183.619
3.720,-44.052,27.019,183.642
3.730,-43.683,27.293,183.775
3.740,-43.371,27.463,183.642
3.750,-43.292,27.540,183.651
3.760,-43.152,27.639,183.624
3.770,-42.881,27.717,183.486
3.780,-42.627,27.835,183.788
3.790,-42.158,27.929,184.035
3.800,-41.817,28.139,184.163
3.810,-41.590,28.504,184.250
3.820,-41.454,28.607,184.280
3.830,-41.111,28.789,184.211
3.840,-40.907,28.915,184.142
3.850,-40.643,28.975,184.283
3.860,-40.287,29.024,184.422
3.870,-40.086,29.290,184.465
3.880,-39.841,29.672,184.516
3.890,-39.406,29.875,184.698
3.900,-39.214,30.086,184.639
3.910,-38.918,30.360,184.710
3.920,-38.513,30.624,184.672
3.930,-38.320,30.834,184.694
3.940,-38.118,30.876,184.757
3.950,-37.920,30.963,184.754
3.960,-37.501,31.164,184.837
3.970,-37.080,31.337,184.914
3.980,-36.822,31.511,184.856
3.990,-36.438,31.551,184.970
4.000,-36.258,31.798,185.005
4.010,-35.987,31.891,184.948
4.020,-35.619,32.043,185.122
4.030,-35.207,32.126,185.270
4.040,-35.014,32.359,185.310
4.050,-34.832,32.492,185.290
4.060,-34.522,32.530,185.395
4.070,-34.247,32.717,185.443
4.080,-34.024,33.001,185.371
4.090,-33.535,33.146,185.468
4.100,-33.128,33.350,185.621
4.110,-32.744,33.509,185.660
4.120,-32.353,33.521,185.648
4.130,-32.214,33.732,185.599
4.140,-31.654,33.761,185.943
4.150,-31.241,33.888,185.861
4.160,-30.969,34.141,185.837
4.170,-30.594,34.196,185.997
4.180,-30.210,34.320,186.014
4.190,-29.974,34.484,185.853
4.200,-29.685,34.510,185.972
4.210,-29.372,34.550,185.939
4.220,-28.968,34.693,186.125
4.230,-28.882,34.938,186.032
4.240,-28.651,35.088,186.109
4.250,-28.389,35.159,186.029
4.260,-28.103,35.205,186.233
4.270,-27.878,35.301,186.139
4.280,-27.647,35.479,186.070
4.290,-27.449,35.573,185.940
4.300,-27.030,35.589,186.002
4.310,-26.631,35.789,186.188
4.320,-26.333,35.921,186.335
4.330,-26.018,36.115,186.405
4.340,-25.681,36.250,186.536
4.350,-25.422,36.400,186.419
4.360,-24.947,36.415,186.507
4.370,-24.664,36.479,186.414
4.380,-24.295,36.657,186.454
4.390,-23.847,36.631,186.662
4.400,-23.294,36.711,186.849
4.410,-22.877,36.853,186.937
4.420,-22.575,36.986,187.019
4.430,-22.321,37.188,186.942
4.440,-21.808,37.311,187.055
4.450,-21.486,37.290,186.983
4.460,-21.093,37.457,187.098
4.470,-20.879,37.400,187.168
4.480,-20.402,37.633,187.196
4.490,-20.110,37.838,187.220
4.500,-19.792,37.744,187.346
4.510,-19.321,37.859,187.424
4.520,-18.885,38.103,187.345
4.530,-18.526,38.024,187.332
4.540,-18.354,38.206,187.307
4.550,-17.981,38.354,187.296
4.560,-17.586,38.403,187.205
4.570,-17.094,38.350,187.397
4.580,-16.972,38.558,187.263
4.590,-16.671,38.615,187.276
4.600,-16.430,38.711,187.238
4.610,-16.121,38.721,187.184
4.620,-15.580,38.889,187.253
4.630,-15.066,38.939,187.348
4.640,-14.878,38.930,187.209
4.650,-14.348,38.845,187.402
4.660,-14.085,38.905,187.408
4.670,-13.540,38.828,187.633
4.680,-13.106,38.936,187.626
4.690,-12.708,38.978,187.584
4.700,-12.281,39.002,187.538
4.710,-12.084,39.225,187.469
4.720,-11.827,39.139,187.470
4.730,-11.567,39.376,187.490
4.740,-11.124,39.408,187.424
4.750,-10.790,39.400,187.596
4.760,-10.514,39.490,187.474
4.770,-10.244,39.580,187.344
4.780,-9.672,39.511,187.499
4.790,-9.175,39.651,187.522
4.800,-8.839,39.761,187.511
4.810,-8.619,39.720,187.416
4.820,-8.261,39.892,187.316
4.830,-8.037,39.908,187.235
4.840,-7.710,39.989,187.133
4.850,-7.231,39.834,187.226
4.860,-7.029,39.850,187.107
4.870,-6.533,39.949,187.078
4.880,-6.064,39.805,187.204
4.890,-5.510,39.670,187.330
4.900,-5.302,39.801,187.227
4.910,-4.909,39.889,187.332
4.920,-4.531,39.898,187.328
4.930,-4.224,39.862,187.305
4.940,-3.876,39.851,187.368
4.950,-3.417,39.978,187.347
4.960,-3.136,39.897,187.309
4.970,-2.881,40.034,187.152
4.980,-2.304,39.958,187.358
4.990,-1.901,40.065,187.395
5.000,-1.636,40.077,187.409
5.010,-1.104,40.121,187.564
5.020,-0.818,40.313,187.382
5.030,-0.575,40.293,187.319
5.040,-0.274,40.156,187.207
5.050,0.169,40.231,187.212
5.060,0.562,40.214,187.210
5.070,0.947,40.078,187.293
5.080,1.380,39.962,187.284
5.090,1.909,39.857,187.383
5.100,2.194,39.818,187.401
5.110,2.628,39.993,187.327
5.120,2.980,40.071,187.303
5.130,3.502,40.162,187.401
5.140,3.903,40.148,187.352
5.150,4.355,40.050,187.437
5.160,4.446,40.092,187.155
5.170,4.785,40.137,187.001
5.180,5.058,40.085,186.889
5.190,5.519,40.191,186.931
5.200,5.812,40.294,186.804
5.210,6.160,40.107,186.853
5.220,6.365,40.148,186.687
5.230,6.792,40.004,186.675
5.240,7.153,40.063,186.553
5.250,7.390,40.030,186.478
5.260,7.846,40.084,186.526
5.270,8.161,40.045,186.568
5.280,8.591,39.815,186.583
5.290,9.091,39.680,186.579
5.300,9.448,39.706,186.544
5.310,9.645,39.824,186.379
5.320,10.082,39.867,186.335
5.330,10.536,39.862,186.317
5.340,10.880,39.606,186.372
5.350,11.070,39.542,186.179
5.360,11.517,39.629,186.101
5.370,11.911,39.476,186.107
5.380,12.225,39.434,186.012
5.390,12.663,39.383,185.996
5.400,13.022,39.267,185.867
5.410,13.273,39.106,185.813
5.420,13.695,38.934,185.821
5.430,14.031,39.070,185.678
5.440,14.410,39.029,185.646
5.450,14.779,39.012,185.545
5.460,15.178,39.081,185.533
5.470,15.635,39.101,185.550
5.480,16.069,39.066,185.592
5.490,16.414,38.890,185.463
5.500,16.752,38.718,185.365
5.510,16.933,38.824,185.144
5.520,17.244,38.755,184.993
5.530,17.529,38.752,184.843
5.540,17.765,38.551,184.666
5.550,18.329,38.428,184.775
5.560,18.617,38.333,184.813
5.570,18.851,38.312,184.618
5.580,19.379,38.200,184.671
5.590,19.785,37.963,184.668
5.600,20.137,37.839,184.712
5.610,20.436,37.792,184.541
5.620,20.889,37.733,184.460
5.630,21.166,37.529,184.306
5.640,21.370,37.565,184.182
5.650,21.744,37.323,184.143
5.660,21.925,37.243,183.897
5.670,22.424,37.261,183.957
5.680,22.783,37.175,183.936
5.690,23.182,37.119,183.930
5.700,23.710,37.159,183.954
5.710,24.065,37.112,183.853
5.720,24.391,36.843,183.762
5.730,24.518,36.774,183.586
5.740,24.893,36.569,183.496
5.750,25.098,36.562,183.346
5.760,25.470,36.424,183.211
5.770,25.753,36.279,183.120
5.780,26.029,36.276,183.071
5.790,26.390,36.159,183.004
5.800,26.786,35.903,183.056
5.810,27.167,35.720,183.057
5.820,27.376,35.606,182.927
5.830,27.717,35.530,182.862
5.840,27.909,35.511,182.651
5.850,28.388,35.302,182.643
5.860,28.764,35.185,182.605
5.870,28.985,34.996,182.518
5.880,29.301,34.867,182.499
5.890,29.530,34.838,182.348
5.900,29.966,34.804,182.267
5.910,30.177,34.768,182.043
5.920,30.561,34.752,182.015
5.930,30.885,34.720,181.897
5.940,31.133,34.426,181.841
5.950,31.542,34.099,181.932
5.960,31.803,33.985,181.910
5.970,32.142,33.710,181.781
5.980,32.514,33.474,181.701
5.990,32.713,33.255,181.539
6.000,33.053,33.089,181.508
6.010,33.407,32.969,181.409
6.020,33.617,32.713,181.299
6.030,33.875,32.514,181.128
6.040,34.391,32.407,181.032
6.050,34.770,32.169,181.013
6.060,35.262,32.099,181.007
6.070,35.461,32.078,180.908
6.080,35.782,31.889,180.777
6.090,36.239,31.842,180.841
6.100,36.549,31.685,180.742
6.110,36.845,31.640,180.618
6.120,37.105,31.515,180.537
6.130,37.262,31.344,180.458
6.140,37.701,31.162,180.435
6.150,37.940,31.090,180.379
6.160,38.179,30.839,180.311
6.170,38.510,30.574,180.282
6.180,38.823,30.406,180.138
6.190,39.052,30.138,180.074
6.200,39.246,29.885,179.900
6.210,39.543,29.739,179.773
6.220,39.924,29.477,179.696
6.230,40.275,29.336,179.706
6.240,40.583,29.141,179.603
6.250,41.011,28.975,179.621
6.260,41.282,28.917,179.405
6.270,41.606,28.806,179.333
6.280,41.845,28.617,179.314
6.290,42.020,28.385,179.236
6.300,42.214,28.128,179.040
6.310,42.472,28.082,178.964
6.320,42.774,27.766,178.854
6.330,42.849,27.663,178.648
6.340,43.004,27.532,178.474
6.350,43.363,27.306,178.439
6.360,43.665,27.119,178.394
6.370,44.003,26.951,178.341
6.380,44.319,26.758,178.234
6.390,44.625,26.550,178.133
6.400,44.824,26.345,178.032
6.410,45.042,26.143,178.026
6.420,45.448,25.930,178.106
6.430,45.749,25.884,177.951
6.440,45.791,25.658,177.740
6.450,46.158,25.559,177.820
6.460,46.332,25.363,177.816
6.470,46.636,25.081,177.697
6.480,46.812,24.798,177.553
6.490,47.183,24.640,177.661
6.500,47.391,24.387,177.634
6.510,47.685,24.063,177.638
6.520,47.843,23.988,177.535
6.530,47.929,23.873,177.417
6.540,48.194,23.584,177.344
6.550,48.439,23.488,177.402
6.560,48.624,23.197,177.363
6.570,48.663,22.969,177.239
6.580,48.885,22.874,177.221
6.590,49.315,22.561,177.252
6.600,49.458,22.356,177.247
6.610,49.800,22.215,177.254
6.620,49.775,22.087,177.034
6.630,50.001,21.828,177.065
6.640,50.135,21.514,176.910
6.650,50.534,21.357,176.882
6.660,50.781,21.153,176.816
6.670,50.996,20.799,176.777
6.680,51.011,20.664,176.538
6.690,51.254,20.537,176.505
6.700,51.517,20.210,176.413
6.710,51.872,19.879,176.454
6.720,52.170,19.819,176.420
6.730,52.165,19.580,176.296
